SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,February-13-2020,Multi-Family (2-4 Unit),520 Geer St,Durham,NC,27701,280000,3,1.0,Durham,3548,9583,1956,99,79,,Sold,,,http://www.redfin.com/NC/Durham/520-W-Geer-St-27701/home/168728082,TMLS,2295262,N,Y,36.0039713,-78.9025168
PAST SALE,February-19-2020,Single Family Residential,915 N Elizabeth St,Durham,NC,27701,315000,3,2.0,Durham,1201,3005,1920,93,262,,Sold,,,http://www.redfin.com/NC/Durham/915-N-Elizabeth-St-27701/home/43586871,TMLS,2290507,N,Y,36.0013287,-78.8906516
PAST SALE,,Single Family Residential,1003 Worth St,Durham,NC,27701,337500,3,2.0,,1590,8276,1900,,212,,,,,http://www.redfin.com/NC/Durham/1003-Worth-St-27701/home/43527175,,,N,Y,35.9898504,-78.8891483
PAST SALE,March-21-2019,Single Family Residential,1922 Glendale Ave,Durham,NC,27701-1326,232000,3,1.0,Duke Park,1146,8102,1945,428,202,,Sold,,,http://www.redfin.com/NC/Durham/1922-Glendale-Ave-27701/home/43521671,TMLS,2196777,N,Y,36.0161583,-78.8956921
PAST SALE,July-9-2018,Condo/Co-op,515 N Mangum St #15,Durham,NC,27701,333872,1,1.5,Durham,853,,2018,683,391,243,Sold,,,http://www.redfin.com/NC/Durham/515-N-Mangum-St-27701/unit-15/home/161378008,TMLS,2058970,N,Y,35.9993474,-78.8972386
PAST SALE,,Single Family Residential,1312 N Gregson St,Durham,NC,27701,311000,3,1.0,,1992,22041,1936,,156,,,,,http://www.redfin.com/NC/Durham/1312-N-Gregson-St-27701/home/43520227,,,N,Y,36.0139463,-78.9079826
PAST SALE,December-11-2019,Multi-Family (2-4 Unit),315 Edwards St,Durham,NC,27701,342500,8,,Durham,2892,13547,1984,163,118,,Sold,,,http://www.redfin.com/NC/Durham/315-Edward-St-27701/home/43525558,TMLS,2269030,N,Y,36.0044849,-78.889491
PAST SALE,,Single Family Residential,903 W Markham Ave,Durham,NC,27701,247500,3,1.0,,1516,5314,1925,,163,,,,,http://www.redfin.com/NC/Durham/903-W-Markham-Ave-27701/home/43520146,,,N,Y,36.0097261,-78.905949
PAST SALE,April-9-2020,Single Family Residential,1323 Fay St,Durham,NC,27703,256000,2,2.0,Durham,1100,14244,1930,43,233,,Sold,,,http://www.redfin.com/NC/Durham/1323-Fay-St-27701/home/169551938,TMLS,2285521,N,Y,36.0001416,-78.8800997
PAST SALE,April-17-2020,Single Family Residential,921 Rome Ave,Durham,NC,27701,247000,3,2.0,Durham,1145,4791,1996,35,216,,Sold,,,http://www.redfin.com/NC/Durham/921-Rome-Ave-27701/home/43520618,TMLS,2305322,N,Y,35.9999986,-78.9169121
